Topic,Search keyword,merged_text,cleaned_text,text_translated,topic_id,topic_label
心理議題,心理學,"出身不好、家庭環境差，也能獲得幸福。不依賴、不等待，成為自己最強的依靠！與問題正面對決，逆境中成長的復原力｜哇賽心觀點（ft.楊士毅 剪紙藝術家） 
接受不是無奈，而是選擇正面對決。」 「當你學會抱抱自己，世界再冷也不會把你打倒。」 「最難的旅行不是遠方，而是誠實面對 ...",出身不好 家庭環境差 也能獲得幸福 不依賴 不等待 成為自己最強的依靠 與問題正面對決 逆境中成長的復原力 哇賽心觀點 ft 楊士毅 剪紙藝術家 接受不是無奈 而是選擇正面對決 當你學會抱抱自己 世界再冷也不會把你打倒 最難的旅行不是遠方 而是誠實面對,出身不好 家庭環境差 也能獲得幸福 不依賴 不等待 成為自己最強的依靠 與問題正面對決 逆境中成長的復原力 哇賽心觀點 ft 楊士毅 剪紙藝術家 接受不是無奈 而是選擇正面對決 當你學會抱抱自己 世界再冷也不會把你打倒 最難的旅行不是遠方 而是誠實面對,5,5_自己_自我_成長_療愈
心理議題,心理學,"随手涂鸦识别孩子心理特征#心理学 #阿豆心理学 #青少年心理学  #涂鸦# 
欢迎来到“阿豆心理学”  ！ 这是一个超有趣的心理学知识小天地，帮你透过心理学的视角，更好地认识自己，洞悉他人，探索奇妙的 ...",随手涂鸦识别孩子心理特征 心理学 阿豆心理学 青少年心理学 涂鸦 欢迎来到 阿豆心理学 这是一个超有趣的心理学知识小天地 帮你透过心理学的视角 更好地认识自己 洞悉他人 探索奇妙的,隨手塗鴉識別孩子心理特徵 心理學 阿豆心理學 青少年心理學 塗鴉 歡迎來到 阿豆心理學 這是一個超有趣的心理學知識小天地 幫你透過心理學的視角 更好地認識自己 洞悉他人 探索奇妙的,7,7_心理_學_阿德勒_學知識
心理議題,心理學,"奇情谷｜心理學家教路逃離方法：邊緣型人格假扮完美戀人 目標到手即變恐怖情人｜討好型人格甚至會被下屬PUA到晚晚發惡夢？｜TVB Plus 
TVBPlus #奇情谷｜心理學家教路逃離方法：邊緣型人格假扮完美戀人目標到手即變恐怖情人｜討好型人格甚至會被下屬PUA到晚晚 ...",奇情谷 心理學家教路逃離方法 邊緣型人格假扮完美戀人 目標到手即變恐怖情人 討好型人格甚至會被下屬PUA到晚晚發惡夢 TVB Plus TVBPlus 奇情谷 心理學家教路逃離方法 邊緣型人格假扮完美戀人目標到手即變恐怖情人 討好型人格甚至會被下屬PUA到晚晚,奇情谷 心理學家教路逃離方法 邊緣型人格假扮完美戀人 目標到手即變恐怖情人 討好型人格甚至會被下屬PUA到晚晚發惡夢 TVB Plus TVBPlus 奇情谷 心理學家教路逃離方法 邊緣型人格假扮完美戀人目標到手即變恐怖情人 討好型人格甚至會被下屬PUA到晚晚,13,13_迴_戀愛_伴侶_安全感
心理議題,心理學,"從心理學分析小粉紅！小粉紅的誕生！？小粉紅語錄！Inside the Mind of a &#39;Little Pink&#39;: A Psychological Take#692 @mynotebooks 
好物推薦： 經過一整年的精心籌劃與準備，一個讓大家期待已久的計畫終於揭曉： ✨ 阿牛哥官方周邊商品正式推出啦！ ✨ 有觀眾常 ...",從心理學分析小粉紅 小粉紅的誕生 小粉紅語錄 Inside the Mind of a 39 Little Pink 39 A Psychological Take 692 mynotebooks 好物推薦 經過一整年的精心籌劃與準備 一個讓大家期待已久的計畫終於揭曉 阿牛哥官方周邊商品正式推出啦 有觀眾常,39小粉紅色39的心理the心理學692 mynotebooks好物推薦好物推薦好物推薦經過一整年的精心籌劃與準備經過一整年的精心籌劃與準備一個讓大家期待已久的計畫終於揭曉一個讓大家期待已久的計畫終於揭曉阿牛哥官方周邊商品正式推出啦阿牛哥官方周邊商品正式推出啦阿牛哥官方周邊商品正式推出啦阿牛哥官方周邊商品正式推出啦,2,2_弄_我_頻道_加入
心理議題,心理學,"Ep1185.《犯罪心理學 罪惡為何會發生》丨Psychological Criminology An Integrative Approach丨Richard K  Wortley丨廣東話丨陳老C 
陳老C紀念啤牌訂購連結https://e.tb.cn/h.h4xDP75rjsgpRDs?tk=SG3mVCW6qLy CZ193 本集由「Sam催眠治療室」特約贊助播 ...",Ep1185 犯罪心理學 罪惡為何會發生 丨Psychological Criminology An Integrative Approach丨Richard K Wortley丨廣東話丨陳老C 陳老C紀念啤牌訂購連結 CZ193 本集由 Sam催眠治療室 特約贊助播,EP1185犯罪心理學罪惡為何會發生丨心理犯罪學院一種 綜合方法丨Richard K Wortley丨廣東話丨陳老c c c c Z193本集由sam催眠治療室催眠治療室,17,17_00_c_教授_對
心理議題,心理學,MBTI診断｜すぐに浮気するやつ #mbti #mbti診断 #浮気 #恋愛心理学,MBTI診断 すぐに浮気するやつ mbti mbti診断 浮気 恋愛心理学,MBTI診斷 那些立即作弊的人MBTI MBTI診斷作弊愛心理學,0,0_榮格_心理_的_什麼
心理議題,心理學,"怒ってる人の本音は“怒り”じゃない!? 心理学の真相 #youtubeショート 
「フラストレーション攻撃仮説」とは？ ✓怒りは“直接の原因”ではなく、別のストレスの転化 ✓無意味に怒られた経験…もしか ...",怒ってる人の本音は 怒り じゃない 心理学の真相 youtubeショート フラストレーション攻撃仮説 とは 怒りは 直接の原因 ではなく 別のストレスの転化 無意味に怒られた経験 もしか,憤怒的人背後的真相不是激怒心理學YouTube的真相 YouTube Short什麼是挫敗感攻擊假設是什麼 憤怒不是直接原因 而是壓力的另一種變化 也是無緣無故責罵的經驗,0,0_榮格_心理_的_什麼
心理議題,心理學,"第二期 如何通过语言行为操控他人情绪  #心理学 #社交技巧 #恋爱保鲜 #高情商沟通  #自我掌控 
想知道怎么一下浇灭别人的怒火？如何让初次见面的人对你过目不忘？恋爱谈腻了没话聊？这期视频直接甩出5个“狠招”……从搞定 ...",第二期 如何通过语言行为操控他人情绪 心理学 社交技巧 恋爱保鲜 高情商沟通 自我掌控 想知道怎么一下浇灭别人的怒火 如何让初次见面的人对你过目不忘 恋爱谈腻了没话聊 这期视频直接甩出5个 狠招 从搞定,第二期 如何通過語言行爲操控他人情緒 心理學 社交技巧 戀愛保鮮 高情商溝通 自我掌控 想知道怎麼一下澆滅別人的怒火 如何讓初次見面的人對你過目不忘 戀愛談膩了沒話聊 這期視頻直接甩出5個 狠招 從搞定,18,18_髮_5_技術_一種
心理議題,心理學,"【聞き流しOK　アドラー心理学　本当に賢い人の特徴】 
【本当に賢い人の特徴】 あなたの身近にいる「本当に賢い人」には、共通する特徴があります。 それは学歴や知識の量だけでは ...",聞き流しOK アドラー心理学 本当に賢い人の特徴 本当に賢い人の特徴 あなたの身近にいる 本当に賢い人 には 共通する特徴があります それは学歴や知識の量だけでは,您可以聽 一個真正聰明的人的真正聰明人特徵的阿德勒心理學特徵是真正聰明的人 這些特徵非常聰明 只是教育背景和知識的數量,7,7_心理_學_阿德勒_學知識
心理議題,心理學,"对付阴阳怪气不需要高情商 #心理学 #阿豆心理学 #心理学微行为 #高情商 
欢迎来到“阿豆心理学”  ！ 这是一个超有趣的心理学知识小天地，帮你透过心理学的视角，更好地认识自己，洞悉他人，探索奇妙的 ...",对付阴阳怪气不需要高情商 心理学 阿豆心理学 心理学微行为 高情商 欢迎来到 阿豆心理学 这是一个超有趣的心理学知识小天地 帮你透过心理学的视角 更好地认识自己 洞悉他人 探索奇妙的,對付陰陽怪氣不需要高情商 心理學 阿豆心理學 心理學微行爲 高情商 歡迎來到 阿豆心理學 這是一個超有趣的心理學知識小天地 幫你透過心理學的視角 更好地認識自己 洞悉他人 探索奇妙的,7,7_心理_學_阿德勒_學知識
心理議題,心理學,"《存在主义心理学的邀请》理解人类存在的困境与自由选择 
《存在主义心理学的邀请》是丹麦心理学家博·雅各布森（Bo Jacobsen）所著的一本探讨存在主义与心理学交汇点的作品。雅各布森 ...",存在主义心理学的邀请 理解人类存在的困境与自由选择 存在主义心理学的邀请 是丹麦心理学家博 雅各布森 Bo Jacobsen 所著的一本探讨存在主义与心理学交汇点的作品 雅各布森,存在主義心理學的邀請 理解人類存在的困境與自由選擇 存在主義心理學的邀請 是丹麥心理學家博 雅各布森 Bo Jacobsen 所著的一本探討存在主義與心理學交匯點的作品 雅各布森,10,10_哲學_存在_主義_體化
心理議題,心理學,"知って得する使える心理学！NLP（神経言語プログラミング）を知れば心が楽になっていく✨ 
人生が楽になる！誰もが実践的に使える心理学メソッドNLPってどんなもの？について、解説します。 Yukaflorは、全米NLP協会 ...",知って得する使える心理学 NLP 神経言語プログラミング を知れば心が楽になっていく 人生が楽になる 誰もが実践的に使える心理学メソッドNLPってどんなもの について 解説します Yukaflorは 全米NLP協会,瞭解和有用的心理學NLP瞭解神經語言編程將使您的思想更加輕鬆 使您的生活更輕鬆 我們將解釋NLP是什麼 每個人都可以實際使用的心理方法 Yukaflor是國家NLP協會,20,20_覺醒_越來_東方_孩子
心理議題,心理學,部下を潰す天才モンスター上司 #心理学 #パワハラ #パワハラ上司 #上司 #上司と部下,部下を潰す天才モンスター上司 心理学 パワハラ パワハラ上司 上司 上司と部下,Genius Monster Boss粉碎了從屬心理學電力騷擾電力騷擾老闆老闆老闆和下屬,0,0_榮格_心理_的_什麼
心理議題,心理學,"彼が“手放せなくなる女性”の正体｜ユング心理学が暴く“影に愛される女”の秘密 
なぜ彼は、あなたを手放せないのか？」 この動画では、ユング心理学の視点から、“本当に惹かれる女性”の隠された魅力と、影と ...",彼が 手放せなくなる女性 の正体 ユング心理学が暴く 影に愛される女 の秘密 なぜ彼は あなたを手放せないのか この動画では ユング心理学の視点から 本当に惹かれる女性 の隠された魅力と 影と,一個無法放開他的女人的真實身份 榮格心理學揭示了一個被陰影愛的女人的祕密 他為什麼不能讓你走 在此視頻中 從榮格心理學的角度來看 真正吸引他的女性的隱藏魅力和陰影,0,0_榮格_心理_的_什麼
心理議題,心理學,#アドラー #アドラー心理学 #言葉 #名言集 #生きる #ポジティブ #人間関係 #心理 #名言 #繊細さん #人間関係の悩み,アドラー アドラー心理学 言葉 名言集 生きる ポジティブ 人間関係 心理 名言 繊細さん 人間関係の悩み,阿德勒 阿德勒心理學單詞引用收集生活積極的人際關係心理學語錄微妙的人關係關注,7,7_心理_學_阿德勒_學知識
心理議題,心理學,#アドラー #アドラー心理学 #言葉 #名言集 #生きる #ポジティブ #人間関係 #心理 #名言 #繊細さん #人間関係の悩み,アドラー アドラー心理学 言葉 名言集 生きる ポジティブ 人間関係 心理 名言 繊細さん 人間関係の悩み,阿德勒 阿德勒心理學單詞引用收集生活積極的人際關係心理學語錄微妙的人關係關注,7,7_心理_學_阿德勒_學知識
心理議題,心理學,女の告白OKサイン5選#恋愛 #恋愛心理学,女の告白OKサイン5選 恋愛 恋愛心理学,5個跡象表明婦女可以供認愛心理學,18,18_髮_5_技術_一種
心理議題,心理學,覚えておきたい人間心理の雑学 #雑学 #心理学,覚えておきたい人間心理の雑学 雑学 心理学,您應該記住的關於人類心理學的瑣事 瑣事心理學,23,23_瑣事_學_心理_有用
心理議題,心理學,"「アイツ嫌い」は、実は自分の裏返し？心理学の“投影”とは #youtubeショート 
心理学の「投影」とは？ ✓人は、自分の見たくない感情を他人に映し出してしまう ✓「嫌いな人」＝「自分の一部」の可能性も ...",アイツ嫌い は 実は自分の裏返し 心理学の 投影 とは youtubeショート 心理学の 投影 とは 人は 自分の見たくない感情を他人に映し出してしまう 嫌いな人 自分の一部 の可能性も,實際上 我討厭他的另一面 什麼是心理學的投影 心理學項目 人們表現出他們不想看到他人的情緒 不喜歡他們的人也可能有可能成為自己的一部分,0,0_榮格_心理_的_什麼
